horizon,impulse,response,irf,lower,upper
21,unemployment,unemployment,0.035363718328216526,-0.0064681847158935225,0.0675876433936011
22,gdp,gdp,-0.0013973058190935605,-0.010581948701947534,0.011146633602495988
22,gdp,inflation,-0.0006082618389822416,-0.009455827588410065,0.00997658551465576
22,gdp,fed_funds,-0.01462432951169607,-0.047913385753556366,0.013270051814471783
22,gdp,unemployment,-0.016876809916990573,-0.04661727058709772,0.01607298348909513
22,inflation,gdp,0.0024743075153353627,-0.007978767433908929,0.01527182563671306
22,inflation,inflation,0.0012764672904127547,-0.012834066960923828,0.01278459416007808
22,inflation,fed_funds,0.023306249583806612,-0.01132270156083276,0.05428411566520779
22,inflation,unemployment,0.03293619112941823,-0.004167306939086743,0.06573749839142404
22,fed_funds,gdp,0.0018550075666393857,-0.006236318150494474,0.011906678101102183
22,fed_funds,inflation,0.0009348212090527102,-0.007322924425229554,0.010868482158467665
22,fed_funds,fed_funds,0.013254082876420636,-0.009411267605759745,0.0371375245586108
22,fed_funds,unemployment,0.0191941502764393,-0.008278963455099566,0.04590594881522985
22,unemployment,gdp,0.002381121796053513,-0.009734962701660374,0.012283361880100707
22,unemployment,inflation,0.0011781836047699502,-0.00996377166383467,0.014780570660760876
22,unemployment,fed_funds,0.02447702617822284,-0.010948051449779376,0.052210458313258726
22,unemployment,unemployment,0.033074611420018975,-0.006135472381534194,0.06418779387869333
23,gdp,gdp,-0.0011620554270091274,-0.009213875621712284,0.009564610196461355
23,gdp,inflation,-0.0005130439270089463,-0.008409275371898178,0.009023042632881222
23,gdp,fed_funds,-0.013445667031679738,-0.043723045083624804,0.01313934957104104
23,gdp,unemployment,-0.01586732429705362,-0.04405272377627221,0.015170046125522998
23,inflation,gdp,0.002377836510207593,-0.007115568905950387,0.01378883012922065
23,inflation,inflation,0.0012122395534908373,-0.011345128299222363,0.01223094302237432
23,inflation,fed_funds,0.021853561464123813,-0.009657328276548648,0.05054954037281573
23,inflation,unemployment,0.030720417860127382,-0.004185293474051805,0.06293473725713448
23,fed_funds,gdp,0.0016860461790373454,-0.005916833015132771,0.011209032302487177
23,fed_funds,inflation,0.0008412791841212869,-0.006585609970129785,0.009826892595473369
23,fed_funds,fed_funds,0.012590964181504525,-0.00864907973159279,0.03542823360934778
23,fed_funds,unemployment,0.01782891508873339,-0.008540187720175793,0.04430983061568281
23,unemployment,gdp,0.0022587888583737656,-0.009058920764517246,0.011422538087289434
23,unemployment,inflation,0.0011184365089253806,-0.00895438312498558,0.013850787207780752
23,unemployment,fed_funds,0.022791416207149633,-0.009682708257843377,0.04968513625888075
23,unemployment,unemployment,0.03092154054337698,-0.005995107196340827,0.06181129572054314
24,gdp,gdp,-0.0010049726838468234,-0.008356407409727248,0.008629575514912105
24,gdp,inflation,-0.0004527194173864889,-0.0075073012599146515,0.007637054353229734
24,gdp,fed_funds,-0.0123434825673457,-0.03868652338961676,0.012851320585147354
24,gdp,unemployment,-0.014922806279966843,-0.04145435176513146,0.013372086174361706
24,inflation,gdp,0.002259702612966265,-0.006605365779095132,0.012681975125037027
24,inflation,inflation,0.001141598406582101,-0.010873433489093424,0.01160682664765014
24,inflation,fed_funds,0.020498226351883773,-0.008998938247390615,0.04662720908117921
24,inflation,unemployment,0.028650385756804116,-0.004210542461023684,0.05991828492232709
24,fed_funds,gdp,0.0015259744869768836,-0.005940560707855305,0.009889718617734756
24,fed_funds,inflation,0.0007555768899870949,-0.005945848995815307,0.009473291922678866
24,fed_funds,fed_funds,0.011914340930439233,-0.008475523794742043,0.03331298820263638
24,fed_funds,unemployment,0.016580753029900856,-0.008543584766422118,0.0413518441982612
24,unemployment,gdp,0.002139098017075263,-0.008382502315126751,0.0105007329323489
24,unemployment,inflation,0.0010594473761905024,-0.007993407250535227,0.01294503591481949
24,unemployment,fed_funds,0.021241547647851196,-0.008673487004465298,0.04842241002354913
24,unemployment,unemployment,0.028899246822588272,-0.005598613304269051,0.059799525494093383
